ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,local_code,coordinates
21790,55114,76100,354,107303,107310,107559,122721,21790,21790,167416
21791,55114,76101,1677,107303,107310,107559,112249,21791,21791,167417
21792,55114,76102,219,107303,107310,107559,122722,21792,21792,167418
21793,55114,76103,195,107305,107433,108580,111581,21793,21793,167419
21794,55114,76104,960,107303,107310,107559,114154,111581,21794,167420
21795,55114,57497,62,107303,107310,107559,122723,21795,21795,167421
21796,55114,76105,44,107303,107310,107559,110691,21796,21796,167422
21797,55114,76106,284,107303,107310,107559,110458,21797,21797,167423
21798,55114,57282,754,107303,107310,107559,122724,21798,21798,167424
21799,55113,56884,1647,107303,107310,107559,115381,21799,21799,167425
21800,55114,76107,152,107303,107310,107559,114625,21800,21800,167426
21801,55113,76108,492,107303,107310,107559,122725,21801,21801,167427
21802,55115,76109,1204,107303,107310,107559,111379,21802,21802,167428
21803,55113,76110,246,107303,107310,107559,110541,21803,21803,167429
21804,55114,76111,877,107303,107310,107559,122726,21804,21804,167430
21805,55114,76112,434,107303,107310,107559,122727,21805,21805,167431
21806,55114,76113,998,107303,107310,107559,113616,21806,21806,167432
21807,55113,76114,129,107303,107310,107559,122728,21807,21807,167433
21808,55113,76115,790,107303,107310,107559,110805,21808,21808,167434
21809,55115,76116,236,107303,107310,107559,113114,111581,111581,167435
21810,55114,76117,64,107303,107310,107559,113331,21810,21810,167436
21811,55114,76118,1457,107303,107310,107559,111243,21811,21811,167437
21812,55113,55639,54,107303,107310,107559,113331,21812,21812,167438
21813,55113,76119,903,107303,107310,107559,110766,21813,21813,167439
21814,55114,76120,44,107303,107310,107559,113331,21814,21814,167440
21815,55113,76121,1234,107303,107310,107559,111392,21815,21815,167441
21816,55114,76122,322,107303,107310,107559,115425,21816,21816,167442
21817,55114,76123,364,107303,107310,107559,111467,21817,21817,167443
21818,55114,76124,112,107303,107310,107559,122729,21818,21818,167444
21819,55114,64823,684,107303,107310,107559,110805,21819,21819,167445
21820,55114,76125,60,107303,107310,107559,115358,21820,21820,167446
21821,55114,76126,168,107303,107310,107559,122730,21821,21821,167447
21822,55114,76127,394,107303,107310,107559,115147,21822,21822,167448
21823,55114,76128,764,107303,107310,107559,122731,21823,21823,167449
21824,55114,76129,638,107303,107310,107559,111140,21824,21824,167450
21825,55113,76130,164,107303,107310,107559,112580,21825,21825,167451
21826,55113,76131,1069,107303,107310,107559,111835,21826,21826,167452
21827,55114,76132,844,107303,107310,107559,111835,21827,21827,167453
21828,55113,76133,909,107303,107310,107559,111835,21828,21828,167454
21829,55113,62615,1084,107303,107310,107559,111835,21829,21829,167455
21830,55113,76134,1084,107303,107310,107559,111835,21830,21830,167456
21831,55113,76135,1134,107303,107310,107559,112253,21831,21831,167457
21832,55113,76136,1114,107303,107310,107559,122732,21832,21832,167458
21833,55114,76137,834,107303,107310,107559,111829,21833,21833,167459
21834,55113,76138,74,107303,107310,107559,122730,21834,21834,167460
21835,55114,76139,814,107303,107310,107559,112481,21835,21835,167461
21836,55114,64687,854,107303,107310,107559,111343,21836,21836,167462
21837,55114,76140,388,107303,107310,107559,122721,21837,21837,167463
21838,55113,76141,1084,107303,107310,107559,111835,21838,21838,167464
21839,55115,76142,694,107303,107310,107559,113725,111581,111581,167465
21840,55113,76143,973,107303,107310,107559,111835,21840,21840,167466
21841,55114,76144,1857,107303,107310,107559,122733,21841,21841,167467
21842,55114,76145,834,107303,107310,107559,111833,21842,21842,167468
21843,55113,76146,844,107303,107310,107559,111317,21843,21843,167469
21844,55113,76147,761,107303,107310,107559,111986,21844,21844,167470
21845,55113,76148,986,107303,107310,107559,122734,21845,21845,167471
21846,55114,76149,814,107303,107310,107559,111986,21846,21846,167472
21847,55114,76150,884,107303,107310,107559,111833,21847,21847,167473
21848,55114,76151,884,107303,107310,107559,111833,21848,21848,167474
21849,55114,64906,818,107303,107310,107559,111833,21849,21849,167475
21850,55114,76152,654,107303,107310,107559,115381,21850,21850,167476
21851,55115,57019,844,107303,107310,107559,111195,111581,111581,167477
21852,55113,76153,284,107303,107310,107559,122735,21852,21852,167478
21853,55114,72345,834,107303,107310,107559,111646,21853,21853,167479
21854,55114,76154,974,107303,107310,107559,113054,21854,21854,167480
21855,55114,76155,414,107303,107310,107559,122736,21855,21855,167481
21856,55115,76156,734,107303,107310,107559,110684,111581,111581,167482
21857,55114,60050,774,107303,107310,107559,110684,21857,21857,167483
21858,55113,76157,1114,107303,107310,107559,111379,21858,21858,167484
21859,55113,76158,1034,107303,107310,107559,111835,21859,21859,167485
21860,55114,76159,789,107303,107310,107559,111829,21860,21860,167486
21861,55114,76160,2706,107303,107310,107559,122737,21861,21861,167487
21862,55115,76161,180,107303,107310,107559,113572,111581,111581,167488
21863,55114,76162,944,107303,107310,107559,122738,21863,21863,167489
21864,55114,60304,909,107303,107310,107559,111629,21864,21864,167490
21865,55114,57033,919,107303,107310,107559,111629,21865,21865,167491
21866,55114,76163,1024,107303,107310,107559,111629,21866,21866,167492
21867,55115,76164,904,107303,107310,107559,111629,111581,111581,167493
21868,55114,76165,934,107303,107310,107559,111629,21868,21868,167494
21869,55114,76166,1044,107303,107310,107559,111629,21869,21869,167495
21870,55113,76167,1086,107303,107310,107559,119119,21870,21870,167496
21871,55115,76168,439,107303,107310,107559,122739,111581,111581,167497
21872,55114,76169,784,107303,107310,107559,122740,21872,21872,167498
21873,55114,76170,502,107303,107310,107559,111832,21873,21873,167499
21874,55114,76171,887,107305,107433,108581,122741,21874,111581,167500
21875,55114,76172,4010,107303,107310,107593,122742,137678,21875,167501
21876,55114,76173,1344,107305,107433,108582,122743,21876,111581,167502
21877,55114,76174,414,107305,107433,108580,122744,21877,111581,167503
21878,55114,76175,1173,107305,107433,108583,122745,21878,111581,167504
21879,55114,76176,975,107305,107433,108581,122746,21879,111581,167505
21880,55119,76177,1281,107305,107433,108584,122747,21880,111581,167506
21881,55114,76178,1084,107305,107433,108584,122748,21881,111581,167507
21882,55114,76179,1018,107305,107433,108582,122749,21882,111581,167508
21883,55114,76180,1149,107305,107433,108584,122750,21883,111581,167509
21884,55114,76181,900,107305,107433,108585,122751,21884,111581,167510
21885,55118,76182,904,107305,107433,108581,111581,21885,111581,167511
21886,55114,76183,483,107305,107433,108580,122752,21886,111581,167512
21887,55114,76184,1527,107305,107433,108586,122753,21887,111581,167513
21888,55114,76185,936,107305,107433,108587,122754,21888,111581,167514
21889,55114,76186,1489,107305,107433,108584,122755,21889,111581,167515
21890,55114,76187,1274,107305,107433,108583,122756,21890,111581,167516
21891,55114,76188,1156,107305,107433,108580,122757,21891,111581,167517
21892,55118,76189,198,107305,107433,108580,111581,21892,111581,167518
21893,55114,76190,1285,107305,107433,108587,122758,21893,111581,167519
21894,55118,76191,940,107305,107433,108582,111581,21894,111581,167520
21895,55114,76192,933,107305,107433,108581,122759,21895,111581,167521
21896,55114,76193,900,107305,107433,108585,122760,21896,111581,167522
21897,55114,76194,923,107305,107433,108584,122761,21897,111581,167523
21898,55114,76195,812,107305,107433,108580,122762,21898,111581,167524
21899,55114,76196,1410,107305,107433,108583,122763,21899,111581,167525
21900,55114,76197,1333,107305,107433,108583,111581,21900,111581,167526
21901,55118,76198,897,107305,107433,108581,122764,21901,111581,167527
21902,55114,76199,1648,107305,107433,108581,111581,21902,111581,167528
21903,55114,76200,359,107305,107433,108580,122765,21903,111581,167529
21904,55114,76201,44,107304,107318,107705,122766,137679,139982,167530
21905,55115,76202,0,107307,107317,107606,111581,111581,111581,167531
21906,55114,76203,411,107307,107317,107606,122767,111581,111581,167532
21907,55115,76204,0,107307,107317,107606,110395,111581,111581,167533
21908,55115,76205,0,107307,107317,107606,122768,111581,111581,167534
21909,55114,76206,50,107307,107317,107606,122769,137680,111581,167535
21910,55114,76207,532,107307,107317,107606,122770,111581,111581,167536
21911,55114,76208,584,107307,107317,107606,122771,137681,111581,167537
21912,55114,76209,67,107307,107317,108209,122772,111581,111581,167538
21913,55114,76210,497,107307,107317,107612,122773,137682,111581,167539
21914,55114,76211,0,107307,107317,107606,111581,111581,111581,167540
21915,55114,76212,632,107307,107317,107606,122774,111581,111581,167541
21916,55115,76213,38,107307,107317,108209,122775,111581,111581,167542
21917,55114,76214,165,107307,107317,107606,122776,111581,111581,167543
21918,55114,76215,349,107307,107317,107606,122777,111581,111581,167544
21919,55114,76216,885,107307,107317,107606,122778,111581,111581,167545
21920,55114,76217,684,107307,107317,108210,122779,111581,111581,167546
21921,55114,76218,59,107307,107317,107606,115638,111581,111581,167547
21922,55114,76219,1332,107307,107317,107606,122780,111581,111581,167548
21923,55115,76220,1268,107307,107317,107606,122781,111581,111581,167549
21924,55115,76221,0,107307,107317,108210,111581,111581,111581,167550
21925,55115,76222,206,107307,107317,107606,122782,111581,111581,167551
21926,55114,76223,0,107307,107317,107606,111581,111581,111581,167552
21927,55114,76224,0,107307,107317,107606,111581,111581,111581,167553
21928,55114,76225,100,107307,107317,107606,122783,111581,111581,167554
21929,55114,76226,134,107307,107317,107606,111581,111581,111581,167555
21930,55114,76227,154,107307,107317,107606,111581,111581,111581,167556
21931,55114,76228,0,107307,107317,107606,122784,111581,111581,167557
21932,55113,76229,0,107307,107317,107606,122785,111581,111581,167558
21933,55114,76230,0,107307,107317,107606,122786,111581,111581,167559
21934,55114,76231,155,107307,107317,107606,122787,111581,111581,167560
21935,55114,76232,0,107307,107317,107606,122788,111581,111581,167561
21936,55114,76233,0,107307,107317,107606,122789,111581,111581,167562
21937,55114,76234,251,107307,107317,107606,111911,111581,111581,167563
21938,55114,76235,0,107307,107317,107606,111581,111581,111581,167564
21939,55114,76236,0,107307,107317,108210,122790,111581,111581,167565
21940,55114,76237,0,107307,107317,107606,122791,111581,111581,167566
21941,55114,76238,0,107307,107317,107606,122792,111581,111581,167567
21942,55114,76239,231,107307,107317,107606,122793,111581,111581,167568
21943,55115,76240,0,107307,107317,107606,122794,111581,111581,167569
21944,55115,76241,199,107307,107317,107606,122795,111581,111581,167570
21945,55113,76242,111,107307,107317,107606,122796,137683,111581,167571
21946,55114,76243,0,107307,107317,107606,122797,111581,111581,167572
21947,55115,76244,0,107307,107317,107612,111581,111581,111581,167573
21948,55114,76245,484,107307,107317,107606,122798,111581,111581,167574
21949,55114,76246,657,107307,107317,107606,122798,111581,111581,167575
21950,55114,76247,264,107307,107317,107606,111205,111581,111581,167576
21951,55114,76248,215,107307,107317,107606,122795,137684,111581,167577
21952,55114,76249,56,107307,107317,107612,120328,111581,111581,167578
21953,55114,76250,169,107307,107317,107606,122799,111581,111581,167579
21954,55114,76251,469,107307,107317,107606,122800,111581,111581,167580
21955,55114,76252,644,107307,107317,107606,122801,111581,111581,167581
21956,55114,76253,610,107307,107317,107606,122802,111581,111581,167582
21957,55115,76254,0,107307,107317,107606,122785,111581,111581,167583
21958,55114,76255,559,107307,107317,107606,122798,111581,111581,167584
21959,55114,76256,184,107307,107317,107606,115114,111581,111581,167585
21960,55114,76257,504,107307,107317,107606,111581,111581,111581,167586
21961,55114,76258,214,107307,107317,107606,122803,111581,111581,167587
21962,55114,76259,44,107307,107317,107606,111065,111581,111581,167588
21963,55114,76260,0,107307,107317,107606,111581,111581,111581,167589
21964,55114,76261,0,107307,107317,107606,122804,111581,111581,167590
21965,55115,76262,834,107307,107317,107606,122805,111581,111581,167591
21966,55114,76263,534,107307,107317,107606,122806,111581,111581,167592
21967,55114,76264,805,107307,107317,107606,111581,111581,111581,167593
21968,55114,76265,184,107307,107317,107606,122807,137685,111581,167594
21969,55114,76266,317,107307,107317,107606,122808,137686,111581,167595
21970,55114,76267,0,107307,107317,107606,122809,111581,111581,167596
21971,55115,76268,334,107307,107317,107606,122810,137687,111581,167597
21972,55114,76269,69,107307,107317,107612,122811,137688,111581,167598
21973,55114,76270,184,107307,107317,107606,122812,111581,111581,167599
21974,55115,76271,64,107307,107317,107612,122813,111581,111581,167600
21975,55114,76272,0,107307,107317,107606,122814,111581,111581,167601
21976,55114,76273,64,107307,107317,107606,122815,111581,111581,167602
21977,55114,76274,539,107307,107317,107606,122816,111581,111581,167603
21978,55115,76275,138,107307,107317,107606,122817,111581,111581,167604
21979,55114,76276,82,107307,107317,107606,110457,137689,111581,167605
21980,55114,76277,0,107307,107317,108210,111581,111581,111581,167606
21981,55114,76278,0,107307,107317,107606,112282,111581,111581,167607
21982,55114,76279,0,107307,107317,107606,111581,111581,111581,167608
21983,55114,76280,0,107307,107317,107606,111581,111581,111581,167609
21984,55115,76281,195,107307,107317,107612,122818,111581,111581,167610
21985,55115,76282,0,107307,107317,108209,111581,111581,111581,167611
21986,55115,76283,0,107307,107317,107606,111581,111581,111581,167612
21987,55115,76284,0,107307,107317,107612,111581,111581,111581,167613
21988,55114,76285,354,107307,107317,107606,122819,111581,111581,167614
21989,55115,76286,0,107307,107317,107606,122820,111581,139983,167615
21990,55115,76287,0,107307,107317,107606,122820,111581,111581,167616
21991,55115,76288,60,107307,107317,107606,122821,111581,111581,167617
21992,55115,76289,0,107307,107317,107606,111165,111581,111581,167618
21993,55115,76290,0,107307,107317,107606,122771,111581,111581,167619
21994,55115,76291,0,107307,107317,107606,121151,111581,111581,167620
21995,55115,76292,0,107307,107317,107606,113409,111581,111581,167621
21996,55115,76293,0,107307,107317,107612,122822,111581,111581,167622
21997,55114,76294,0,107307,107317,107606,111581,111581,111581,167623
21998,55115,76295,73,107307,107317,107606,113471,111581,111581,167624
21999,55115,76296,415,107307,107317,107606,122823,111581,111581,167625
22000,55115,76297,0,107307,107317,108210,116949,111581,111581,167626
22001,55115,76298,234,107307,107317,107606,122824,111581,111581,167627
22002,55115,76299,49,107307,107317,107606,122825,111581,111581,167628
22003,55115,76300,0,107307,107317,107606,122826,111581,111581,167629
22004,55115,76301,0,107307,107317,107606,113409,111581,111581,167630
22005,55115,76302,224,107307,107317,107606,122827,111581,111581,167631
22006,55115,76303,227,107307,107317,107606,122823,111581,111581,167632
22007,55115,76304,0,107307,107317,107606,122828,111581,111581,167633
22008,55115,76305,0,107307,107317,107606,122829,111581,111581,167634
22009,55115,76306,0,107307,107317,107606,122828,111581,111581,167635
22010,55115,76307,458,107307,107317,107612,122830,111581,111581,167636
22011,55115,76308,0,107307,107317,107606,122831,111581,111581,167637
22012,55115,76309,0,107307,107317,108209,122832,111581,111581,167638
22013,55115,76310,0,107307,107317,107612,122833,111581,111581,167639
22014,55115,76311,73,107307,107317,107606,122824,111581,111581,167640
22015,55115,76312,0,107307,107317,107606,122828,111581,111581,167641
22016,55115,76313,0,107307,107317,107606,122834,111581,111581,167642
22017,55115,76314,142,107307,107317,107606,122835,111581,111581,167643
22018,55115,76315,0,107307,107317,107606,114496,111581,111581,167644
22019,55115,76316,0,107307,107317,107606,113409,111581,111581,167645
22020,55115,76317,0,107307,107317,107606,122836,111581,111581,167646
22021,55115,76318,0,107307,107317,107606,122829,111581,111581,167647
22022,55115,76319,0,107307,107317,107606,113471,111581,111581,167648
22023,55115,76320,0,107307,107317,107606,122828,111581,111581,167649
22024,55115,76321,0,107307,107317,108209,122832,111581,111581,167650
22025,55115,76322,0,107307,107317,107606,114496,111581,111581,167651
22026,55115,76323,0,107307,107317,107606,122837,111581,111581,167652
22027,55115,76324,0,107307,107317,107606,122838,111581,111581,167653
22028,55115,76325,113,107307,107317,107606,122824,111581,111581,167654
22029,55115,76326,0,107307,107317,107606,122828,111581,111581,167655
22030,55115,76327,0,107307,107317,107606,122825,111581,111581,167656
22031,55115,76328,0,107307,107317,107606,121263,111581,111581,167657
22032,55115,76329,0,107307,107317,107606,116744,111581,111581,167658
22033,55115,76330,84,107307,107317,107606,111165,111581,111581,167659
22034,55115,76331,0,107307,107317,107606,122834,111581,111581,167660
22035,55115,76332,0,107307,107317,107606,113471,111581,111581,167661
22036,55115,76333,0,107307,107317,107606,122824,111581,111581,167662
22037,55115,76334,0,107307,107317,107606,113471,111581,111581,167663
22038,55115,76335,388,107307,107317,107606,122823,111581,111581,167664
22039,55115,76336,0,107307,107317,107606,122827,111581,111581,167665
22040,55115,76337,0,107307,107317,108210,116949,111581,111581,167666
22041,55115,76338,54,107307,107317,107606,122836,111581,111581,167667
22042,55115,76339,39,107307,107317,107606,113409,111581,111581,167668
22043,55115,76340,0,107307,107317,107606,122771,111581,111581,167669
22044,55115,76341,88,107307,107317,107606,118726,137690,111581,167670
22045,55115,76342,0,107307,107317,107606,122824,111581,111581,167671
22046,55115,76343,0,107307,107317,107606,122824,111581,111581,167672
22047,55115,76344,0,107307,107317,107606,115654,111581,111581,167673
22048,55115,76345,0,107307,107317,107606,122828,111581,111581,167674
22049,55115,76346,0,107307,107317,107606,122839,111581,111581,167675
22050,55114,76347,241,107307,107317,107606,115654,111581,111581,167676
22051,55115,76348,119,107307,107317,107606,122824,111581,111581,167677
22052,55115,76349,306,107307,107317,107606,111581,111581,111581,167678
22053,55115,76350,0,107307,107317,107606,112326,111581,111581,167679
22054,55114,76351,0,107307,107317,107612,111581,111581,111581,167680
22055,55114,76352,1114,107307,107317,107606,122840,111581,111581,167681
22056,55115,76353,77,107307,107317,107612,122841,111581,111581,167682
22057,55114,76354,60,107307,107317,107612,122842,111581,111581,167683
22058,55115,76355,57,107307,107317,107606,122843,111581,111581,167684
22059,55115,76356,362,107307,107317,108209,122844,111581,111581,167685
22060,55115,76357,0,107307,107317,107606,113236,111581,111581,167686
22061,55114,76358,214,107307,107317,107606,111581,111581,111581,167687
22062,55115,76359,392,107307,107317,107606,122845,111581,111581,167688
22063,55115,76360,0,107307,107317,107606,111581,111581,111581,167689
22064,55115,76361,0,107307,107317,107606,111581,111581,111581,167690
22065,55115,76362,0,107307,107317,107606,111581,111581,111581,167691
22066,55115,76363,0,107307,107317,107606,111581,111581,111581,167692
22067,55115,76364,0,107307,107317,107606,111581,111581,111581,167693
22068,55115,76365,0,107307,107317,107606,111581,111581,111581,167694
22069,55115,76366,0,107307,107317,107606,111581,111581,111581,167695
22070,55114,76367,0,107307,107317,107606,111581,111581,111581,167696
22071,55115,76368,0,107307,107317,107606,111581,111581,111581,167697
22072,55114,76369,0,107307,107317,107606,111581,111581,111581,167698
22073,55114,76370,0,107307,107317,107606,111581,111581,111581,167699
22074,55115,76371,0,107307,107317,107606,111581,111581,111581,167700
22075,55115,76372,0,107307,107317,107606,111581,111581,111581,167701
22076,55115,76373,0,107307,107317,107606,111581,111581,111581,167702
22077,55115,76374,0,107307,107317,108210,111581,111581,111581,167703
22078,55113,76375,93,107307,107317,107612,122846,111581,111581,167704
22079,55114,76376,0,107307,107317,107606,111581,111581,111581,167705
22080,55114,76377,0,107307,107317,107606,122847,111581,111581,167706
22081,55114,76378,0,107307,107317,107606,111581,111581,111581,167707
22082,55115,76379,0,107307,107317,107606,111581,111581,111581,167708
22083,55114,76380,0,107307,107317,107606,111581,111581,111581,167709
22084,55114,76381,881,107307,107317,107612,111581,111581,111581,167710
22085,55114,76382,0,107307,107317,107612,111581,111581,111581,167711
22086,55114,76383,0,107307,107317,107606,111581,111581,111581,167712
22087,55114,76384,0,107307,107317,107606,111581,111581,111581,167713
22088,55114,76385,0,107307,107317,107606,111581,111581,111581,167714
22089,55114,76386,0,107307,107317,107606,122848,111581,111581,167715
22090,55114,76387,0,107307,107317,108209,111581,111581,111581,167716
22091,55114,76388,0,107307,107317,107606,111581,111581,111581,167717
22092,55114,76389,0,107307,107317,107606,111581,111581,111581,167718
22093,55114,76390,0,107307,107317,107606,111581,111581,111581,167719
22094,55114,76391,0,107307,107317,107606,111581,111581,111581,167720
22095,55114,76392,0,107307,107317,108210,111581,111581,111581,167721
22096,55114,76393,0,107307,107317,107606,111581,111581,111581,167722
22097,55114,76394,0,107307,107317,107606,111581,111581,111581,167723
22098,55114,76395,0,107307,107317,107606,111581,111581,111581,167724
22099,55114,76396,0,107307,107317,107606,111581,111581,111581,167725
22100,55114,76397,0,107307,107317,107606,111581,111581,111581,167726
22101,55114,76398,0,107307,107317,107606,111581,111581,111581,167727
22102,55114,76399,0,107307,107317,107606,111581,111581,111581,167728
22103,55114,76400,0,107307,107317,107606,111581,111581,111581,167729
22104,55114,76401,679,107307,107317,107606,111581,111581,111581,167730
22105,55114,76402,554,107307,107317,107612,122849,111581,111581,167731
22106,55114,76403,534,107307,107317,107612,76403,111581,111581,167732
22107,55114,76404,64,107307,107317,107606,113306,111581,111581,167733
22108,55114,76405,429,107307,107317,107606,111581,111581,111581,167734
22109,55114,76406,0,107307,107317,108210,111581,111581,111581,167735
22110,55114,76407,0,107307,107317,107606,111581,111581,111581,167736
22111,55115,76408,0,107307,107317,107606,111581,111581,111581,167737
22112,55114,76409,304,107307,107317,107606,122850,111581,111581,167738
22113,55114,76410,0,107307,107317,107606,111581,111581,111581,167739
22114,55114,76411,0,107307,107317,107606,122851,111581,111581,167740
22115,55114,76412,0,107307,107317,107606,122852,111581,111581,167741
22116,55114,76413,0,107307,107317,107606,122853,111581,111581,167742
22117,55114,76414,0,107307,107317,107606,111581,111581,111581,167743
22118,55114,76415,0,107307,107317,107606,111581,111581,111581,167744
22119,55114,76416,0,107307,107317,107606,111581,111581,111581,167745
22120,55114,76417,0,107307,107317,107606,111581,111581,111581,167746
22121,55114,76418,0,107307,107317,107606,111581,111581,111581,167747
22122,55115,76419,0,107307,107317,107606,111581,111581,111581,167748
22123,55114,76420,0,107307,107317,107606,111581,111581,111581,167749
22124,55114,76421,0,107307,107317,107606,111581,111581,111581,167750
22125,55114,76422,0,107307,107317,107606,111581,111581,111581,167751
22126,55114,76423,0,107307,107317,107606,111581,111581,111581,167752
22127,55114,76424,0,107307,107317,107606,111581,111581,111581,167753
22128,55114,76425,0,107307,107317,107606,111581,111581,111581,167754
22129,55114,76426,0,107307,107317,107606,111581,111581,111581,167755
22130,55114,76427,0,107307,107317,108210,111581,111581,111581,167756
22131,55114,76427,0,107307,107317,107606,111581,111581,111581,167757
22132,55114,76428,0,107307,107317,107606,111581,111581,111581,167758
22133,55114,76429,0,107307,107317,107606,111581,111581,111581,167759
22134,55114,76430,0,107307,107317,107606,111581,111581,111581,167760
22135,55114,76431,0,107307,107317,107606,111581,111581,111581,167761
22136,55114,76432,0,107307,107317,107606,111581,111581,111581,167762
22137,55114,76433,0,107307,107317,107606,111581,111581,111581,167763
22138,55114,76434,0,107307,107317,107606,111581,111581,111581,167764
22139,55114,76435,0,107307,107317,107606,111581,111581,111581,167765
22140,55114,76436,421,107307,107317,107612,122854,111581,111581,167766
22141,55114,76437,0,107307,107317,107606,111581,111581,111581,167767
22142,55114,76438,0,107307,107317,108209,111581,111581,111581,167768
22143,55114,76439,0,107307,107317,107612,111581,111581,111581,167769
22144,55114,76440,0,107307,107317,107606,111581,111581,111581,167770
22145,55114,76441,0,107307,107317,107606,111581,111581,111581,167771
22146,55114,76442,0,107307,107317,107606,111581,111581,111581,167772
22147,55114,76443,0,107307,107317,107606,111581,111581,111581,167773
22148,55115,76444,234,107307,107317,107606,122824,111581,111581,167774
22149,55114,76445,0,107307,107317,107606,111581,111581,111581,167775
22150,55114,76446,0,107307,107317,107606,111581,111581,111581,167776
22151,55114,76447,0,107307,107317,107606,111581,111581,111581,167777
22152,55114,76448,99,107307,107317,107606,111581,111581,111581,167778
22153,55114,76449,0,107307,107317,107606,122855,111581,111581,167779
22154,55114,76450,0,107307,107317,107606,111581,111581,111581,167780
22155,55114,76451,0,107307,107317,108210,111581,111581,111581,167781
22156,55114,76452,0,107307,107317,107606,115114,111581,111581,167782
22157,55114,76280,0,107307,107317,107606,122856,111581,111581,167783
22158,55114,76453,0,107307,107317,107606,111581,111581,111581,167784
22159,55114,76454,0,107307,107317,107606,111581,111581,111581,167785
22160,55114,76455,0,107307,107317,107606,111581,111581,111581,167786
22161,55114,76456,0,107307,107317,107606,111581,111581,111581,167787
22162,55114,76457,0,107307,107317,107606,111581,111581,111581,167788
22163,55114,76458,0,107307,107317,107606,122857,111581,111581,167789
22164,55114,76459,0,107307,107317,107606,122858,111581,111581,167790
22165,55114,76460,0,107307,107317,107606,111581,111581,111581,167791
22166,55114,76461,0,107307,107317,107606,111581,111581,111581,167792
22167,55114,76462,0,107307,107317,107606,122859,111581,111581,167793
22168,55114,76463,0,107307,107317,107606,122860,111581,111581,167794
22169,55114,76464,0,107307,107317,107606,111581,111581,111581,167795
22170,55114,76465,0,107307,107317,107606,122861,111581,111581,167796
22171,55114,76466,0,107307,107317,108210,111581,111581,111581,167797
22172,55114,76467,0,107307,107317,107606,122862,111581,111581,167798
22173,55114,76468,44,107307,107317,107606,111581,111581,111581,167799
22174,55114,76469,0,107307,107317,107606,111581,111581,111581,167800
22175,55114,76470,0,107307,107317,107606,111581,111581,111581,167801
22176,55114,76471,0,107307,107317,107606,122863,111581,111581,167802
22177,55114,76472,0,107307,107317,107606,122864,111581,111581,167803
22178,55114,76473,0,107307,107317,107606,111581,111581,111581,167804
22179,55114,76474,0,107307,107317,107606,111581,111581,111581,167805
22180,55114,76475,0,107307,107317,107606,111581,111581,111581,167806
22181,55114,76476,0,107307,107317,107606,112661,111581,111581,167807
22182,55114,76477,0,107307,107317,107606,122865,111581,111581,167808
22183,55114,76478,334,107307,107317,107606,122866,111581,111581,167809
22184,55114,76479,0,107307,107317,107606,111581,111581,111581,167810
22185,55114,76480,0,107307,107317,107606,122867,111581,111581,167811
22186,55114,76481,0,107307,107317,107606,111581,111581,111581,167812
22187,55114,76482,0,107307,107317,107606,111581,111581,111581,167813
22188,55114,76483,0,107307,107317,107606,122868,111581,111581,167814
22189,55114,76484,0,107307,107317,107612,122869,111581,111581,167815
22190,55114,76485,154,107307,107317,107612,120445,111581,111581,167816
22191,55114,76486,384,107307,107317,107612,111581,111581,111581,167817
22192,55114,76487,0,107307,107317,107612,111581,111581,111581,167818
22193,55114,76488,0,107307,107317,107606,122870,111581,111581,167819
22194,55114,76489,0,107307,107317,107606,122871,111581,111581,167820
22195,55114,76490,0,107307,107317,107612,122872,111581,111581,167821
22196,55114,76491,0,107307,107317,107606,122873,111581,111581,167822
22197,55114,76492,0,107307,107317,107606,122874,111581,111581,167823
22198,55114,76493,106,107307,107317,107606,122875,111581,111581,167824
22199,55114,76494,0,107307,107317,107606,111581,111581,111581,167825
22200,55114,76495,0,107307,107317,107612,111581,111581,111581,167826
22201,55114,76496,0,107307,107317,107606,111581,111581,111581,167827
22202,55114,76497,0,107307,107317,107606,111581,111581,111581,167828
22203,55115,76498,0,107307,107317,107612,115247,111581,111581,167829
22204,55114,76499,194,107307,107317,107606,122876,111581,111581,167830
22205,55114,76500,0,107307,107317,107606,122877,111581,111581,167831
22206,55114,76501,0,107307,107317,107606,111581,111581,111581,167832
22207,55114,76502,0,107307,107317,107606,122878,111581,111581,167833
22208,55114,76503,0,107307,107317,107606,122879,111581,111581,167834
22209,55114,76504,0,107307,107317,107606,111581,111581,111581,167835
22210,55114,76505,0,107307,107317,107606,122880,111581,111581,167836
22211,55115,76506,0,107307,107317,107606,114627,111581,111581,167837
22212,55114,76507,0,107307,107317,107606,122881,111581,111581,167838
22213,55114,76508,0,107307,107317,107606,122882,111581,111581,167839
22214,55114,76509,0,107307,107317,107606,122883,111581,111581,167840
22215,55114,76510,0,107307,107317,107606,122884,111581,111581,167841
22216,55115,76511,0,107307,107317,107606,122885,111581,111581,167842
22217,55115,76512,0,107307,107317,107606,122881,111581,111581,167843
22218,55114,76513,0,107307,107317,107606,122886,111581,111581,167844
22219,55114,76514,0,107307,107317,107612,122887,111581,111581,167845
22220,55114,76515,234,107307,107317,107606,122888,111581,111581,167846
22221,55114,76516,0,107307,107317,108210,122889,111581,111581,167847
22222,55114,76517,0,107307,107317,107606,122890,111581,111581,167848
22223,55114,76518,0,107307,107317,107612,111581,111581,111581,167849
